link,site,category,article,article_date,verbs,quantity,quantity_value,quantity_measure,quantity_unit_weight(kgs),quantity_total_weight(kgs),case,location,district,crime,no_offenders
https://times.mw/indian-hemp-cultivation-not-rampant-in-nkhotakota/,times.mw,hemp,"Home/National/‘Indian hemp cultivation not rampant in Nkhotakota’
National
‘Indian hemp cultivation not rampant in Nkhotakota’
Tom Sangala
June 24, 2015
423 1 minute readAdvertisement
Malawi police in Dwangwa have said cultivation of Indian hemp in Nkhotakota is not as serious as people allege but the district is only used as a route for traffickers.
When asked to comment on the severity of Indian hemp cultivation in the Central Region district, Nkhunga Police Station spokesperson Austin Kaunda said Mzimba is the main producer and supplier of Indian hemp not Nkhotakota.
“We have records that many traffickers are not from Nkhotakota but from other districts like Blantyre, Lilongwe, Mangochi, Balaka and Salima who pass through from Mzimba where they buy the hemp.
Advertisement
“So, what I can say is that the problem is serious in terms of trafficking because Nkhotakota is used as a route,” he said.
Kaunda also said this year alone police have confiscated 5,238 kilogrammes of Indian hemp following the arrests of 13 traffickers.
The figure is much higher compared to 509 kilogrammes of marijuana police confiscated the whole of last year after arresting 24 people.
Advertisement
The police publicist commended the good working relationship between police and the public.
“We arrest traffickers because of tips from members of the general public and we ask them to continue giving us information,” Kaunda said.
He further said police are aware that small numbers of people are still cultivating the illicit drug in Nkhotakota’s northern part along Lupachi River which borders Mzimba.
“We have had operations to uproot hemp in the past. In 2011 we carried out a joint operation with fellow officers from headquarters where we uprooted about four acres of Indian hemp along Lupachi River. Plans are there to carry out another operation but we are failing due to financial constraints,” said Kaunda.
Soaring number of cases of people caught trafficking Indian hemp from Nkhotakota prompted people to conclude that the district is the country’s largest grower of Indian hemp.
Tom Sangala
A vibrant writer who gives a great insight on hot topics and issues
Advertisement
Tags
Indian hemp",21/06/2015,"say, use, ask, comment, say, have, pass, buy, say, traffic, use, say, say, confiscate, follow, compare, confiscate, arrest, commend, arrest, ask, continue, give, say, say, cultivate, border, have, uproot, carry, uproot, carry, fail, say, soar, catch, traffic, prompt, conclude, give","5,238 kilogrammes 509 kilogrammes about four acres",,,,,,,,,
https://www.mwnation.com/police-intercepts-67-chamba-bags/,www.mwnation.com,chamba,"Police intercepts 67 chamba bagsby Sam Chunga 30/10/2015 in Editors Pick, National News 1 min read
0Share on Facebook
Share on Twitter
Share on WhatsApp
Share on Linkedin
Linkedin
Share via Email
Police missions carried out in the dead of night led the law enforcers to intercept 67 bags of chamba, most of which were reportedly headed for Zimbabwe, and to arrest 56 Ethiopians who had entered Malawi with no travel documents.
The police haul happened over the past two days in three separate incidents in Kasungu, Salima and Dedza. In the incidents, the police utilised tip-off and exhibited alertness in a fresh crackdown on the criminal and illegal activities.
Chamba bags confiscated earlier this year
A Zimbabwe-registered truck, AC 8912A, was intercepted in Kasungu, loaded with 56 bags of chamba (weighing 50 kilogrammes [kg] each). Two Zimbabweans and two Malawians are remanded at Lilongwe Police Station after being involved in the purchase and attempts to conceal the chamba on the truck before its return to Zimbabwe.
The Zimbabweans are truck driver Colbert Chisandure, 35, from Harare, and businessperson Nabeti Chiwira, 37, from Mzilikazi District in Bulawayo.
The Malawians are Rodrick Naphitale, 28, of Chimbwi Village, in Traditional Authority (T/A) Khongoni in Lilongwe, and Osman Hassan, 39, of Chipalamawamba Village, T/A Mponda in Mangochi.",30/05/2015,"intercept, read, carry, lead, enforcer, intercept, head, arrest, enter, happen, utilise, exhibit, confiscate, register, intercept, load, weigh, remand, involve, conceal",50 kilogrammes,,,,,,,,,
https://mwnation.com/amanga-ogulitsa-chamba/,mwnation.com,chamba,"Amanga ogulitsa chambaby Staff Writer 03/05/2015 in Chichewa 1 min read
0Share on Facebook
Share on Twitter
Share on WhatsApp
Share on Linkedin
Linkedin
Share via Email
Wolemba ndi JOSEPH MKANGO*
Apolisi ku Zalewa m’boma la Neno amanga abambo awiri atawapeza ndi chamba cholemera makilogalamu 10.
Minda ya chamba ngati iyi njoletsedwa

Malinga ndi wapolisi wofufuza nkhani zosiyanasiyana James Kancheka, awiriwo ndi John Tamani wa zaka 27 ndi James Chibani wa zaka 34 omwe ndiwochokera kwa m’mudzi mwa Zalewa kwa T/A Symon m’bomalo.
“Anthu ndiwo adatsina khutu apolisi ponena kuti awiriwa amagulitsa chamba. Mchitidwe wogulitsa chamba ukusokoneza ena mpaka kusiya sukulu panjira ndipo ena akupenga nacho kumene,” adatero Kancheka.
Iye adati nchifukwa chake apolisi akuchilimika kumanga opezeka ndi chamba kuti ena atengerepo phunziro.
Padakalipano, chambacho achitengera kumalo ofufuzira zinthu a Bvumbwe Research Station kuti akachiyese.
*a Mkango ndi mtolankhani wathu wapadera.
Tags: ChambaMalawiMarijuana",05/03/2015,"ogulitsa, read, wapolisi, wa, wa, apolisi, wogulitsa, chake",,,,,,,,,,
https://www.nyasatimes.com/malawi-revenue-authority-impounds-42-kilos-of-indian-hemp-in-mzimba/,www.nyasatimes.com,hemp,"Malawi Revenue Authority  impounds 42 kilos of Indian hemp in MzimbaFebruary 10, 2015 Nyasa Times Reporter 22 CommentsThe Malawi Revenue Authority (MRA) intercepted a truck and seized Indian hemp weighing 42 kilogrammes (kgs) at Lojwa, just after Jenda Trading Centre in Mzimba District.
Chamba caught in Mzimba
The incident occurred on Thursday, February 5, 2015 following a tip to MRA from members of the public about suspicious items in the truck.
The Indian hemp was in a carton and divided in 6 packages, each weighing 7kgs. The carton was concealed between sun-dried small fish locally known as Matemba.
The owner of the consignment was identified as Christopher Mkuwu from Mangochi District. Mkuwu was immediately arrested and taken to Champhira Police Post.
MRA is further appealing to members of the general public to always report issues of any malpractices such as smuggling, tax evasion and corruption through the toll free number 847 for Airtel and TNM subscribers or 80000847 for MTL subscribers.
Informants can also send their tips to the Centre through email address: reportswqm@tip-offs.com or fax to 0182 229.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
Indian hempMalawi Revenue AuthorityMzimba",10/02/2015,"intercept, seize, weigh, catch, occur, follow, divide, weigh, conceal, dry, know, identify, arrest, take, appeal, report, send, care",42 kilos 42 kilogrammes,,,,,,,,,
https://www.nyasatimes.com/malawi-police-nab-rasta-man-over-hemp-bid-to-legalise-weed/,www.nyasatimes.com,Cannabis,"Malawi Police nab Rasta man over hemp:  Bid to legalise weedFebruary 7, 2015 Felie Mzumara - Nyasa Times 47 CommentsMalawi Police in Nkhotakota have arrested a 26-year-old Rasta man for illegally being found in possession of 31 kilograms of Cannabis Sativa locally knowns as ‘chamba’  at Kaombe police checkpoint in the district.
Rastafarian man smoking cannabis
Cannabis is regarded as a “sacred commodity” by Rastas and they have been campaigning to have laws allow them to use and sell cannabis as part of their religious beliefs and culture.
Dung their routine search on the night of February 4, 2015, police found Pitilizani Lapukeni with the ‘luggage’ aboard a National Bus Company bus registration BQ 4132 going to Blantyre from Mzuzu.
“Soon after the bus arrived at Kaombe Police roadblock, all passengers disembarked for police search. In the process, they discovered five baskets put together and concealed in black plastic paper which contained the illicit drug,” said Nkhotakota Police spokesperson Williams Kaponda.
The weed is widely grown in Nkhotakota.
He added: “A few minutes later the man came to a police officer conducting the search and offered him K4 000 to let him pass with the dangerous drugs. This prompted the officers manning the roadblock to identify the owner of the baskets and was immediately arrested.”
The suspect has been charged with an offence of being found in possession of Cannabis Sativa without license contrary to section 4 (a) of Dangerous Drug Regulation and 19 (1) of the Dangerous Drug Act.
Lapukeni hails from Mbaluku village, Senior Chief Malengachanzi in the district and is expected to appear before Nkhotakota Magistrate Court soon.
Following such growing cases which have become rampant in the district, police have appealed to the general public to come forward with information that will lead to curbing the malpractice.
Police, further remind the general public that rewards are still being made to patriotic Malawians who come forward with information which lead to the arrest of the drug traffickers.
But the Rasta continue to argue that the constitution allows everyone’s entitlement to freedom of  religion, including Rastafarian which allows use of Chamba regarded as a “sacred commodity” and “sacrament incense” with authority for its use derived from the Bible.
They regard Chamba as a herb originally grown in the Garden of Eden for the use of mankind for religious, culinary and medicinal purposes.
And that they don’t sell Chamba in open market as they  do it in their “Rastafarian gatherings” comparing the practise of Christian churches holding summer fairs and coffee mornings for fund raising purposes.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
Indian hempNkhotakotaRastafarians",07/02/2015,"nab, legalise, arrest, find, known, smoke, regard, campaign, have, allow, use, sell, find, go, arrive, disembark, discover, put, conceal, contain, say, grow, add, come, conduct, offer, let, pass, prompt, man, identify, arrest, charge, find, expect, appear, follow, grow, become, appeal, come, lead, curb, remind, make, come, lead, continue, argue, allow, include, allow, regard, derive, regard, grow, sell, do, compare, hold, care",31 kilograms,,,,,,,,,
https://mwnation.com/mra-nabs-drug-mule-confiscates-indian-hemp/,mwnation.com,hemp,"MRA nabs drug mule, confiscates Indian hempby Staff Writer 30/01/2015 in National News 1 min read
0The Malawi Revenue Authority (MRA) on Wednesday seized Indian hemp weighing 29.5kgs at Mwanza Border.
The incident took place during routine inspections conducted on an Intercape bus coming from South Africa.
Suspecious cartoons were found on the bus and inspectors descovered that the cartons contained hemp.
The carton’s owner, Prisca Musesa was immediately arrested by the Police.
The hemp, which is currently in Police custody, was disguised in well packaged bricks, sealed in a carton and suspected to be destined to another country.
MRA is appealing to members of the general public not to hesitate but tip the Authority about malpractices such as smuggling through toll free number 847 for Airtel and TNM subscribers or 80000847 for MTL subscribers.
Informants can also send their tips to the Centre through email address:reportswqm@tip-offs.com or fax to 0182 229.
 ",30/01/2015,"confiscate, read, seize, weigh, take, conduct, come, find, descovere, contain, arrest, disguise, package, seal, suspect, destine, appeal, hesitate, tip, smuggle, send",,,,,,,,,,
https://www.nyasatimes.com/mra-nabs-drug-mule-confiscates-indian-hemp/,www.nyasatimes.com,hemp,"MRA nabs drug mule, confiscates Indian hemp January 30, 2015 Nyasa Times Reporter 12 CommentsMalawi Revenue Authority  (MRA) has seized Indian hemp weighing 29.5kgs at Mwanza Border.
The incident took place on Wednesday, January 21, 2015 during inspections conducted on an Intercape bus coming from South Africa.
The carton’s owner, Prisca Musesa was immediately arrested by the Police.
The hemp, which is currently in Police custody, was disguised in well packaged bricks, sealed in a carton and suspected to be destined to another country.
MRA is appealing to members of the general public not to hesitate but tip the Authority about malpractices such as smuggling through toll free number 847 for Airtel and TNM subscribers or 80000847 for MTL subscribers.
Informants can also send their tips to the Centre through email address: reportswqm@tip-offs.com or fax to 0182 229.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
Indian hempMalawi Revenue Authority",30/01/2015,"confiscate, seize, weigh, take, conduct, come, arrest, disguise, package, seal, suspect, destine, appeal, hesitate, tip, smuggle, send, care",,,,,,,,,,
https://www.nyasatimes.com/malawi-court-fines-woman-k60-000-for-possessing-cannabis/,www.nyasatimes.com,Cannabis,"Malawi court fines woman K60, 000 for possessing cannabis January 22, 2015 Harry Chibwe -Nyasa Times 16 CommentsThe Balaka Second Grade Magistrate court has ordered a 30-year old woman to pay a fine of K60,000 or serve a 2-months custodial sentence in default or  for being found with Canabis Sativa which is commonly known as Indian hemp.
Hemp the woman hid in the baskets
Police Prosecutor Sergeant Getrude Chingolo Kafumbula told the court that the suspect Veronica Mwala was on 1st December last year at Chingeni road block found with two baskets containing Indian hemp weighing 62.5 kilograms which is contrary to regulation 19(1) as read with 4(a) of Dangerous Drug Act.
“The suspect was traveling in a motor vehicle registration number BP 1870 from Nkhotakota heading Blantyre, and upon being searched at Chingeni road block, it was discovered that the baskets that had dried fish on top contained Indian hemp,” Kafumbula told the court.
The suspect pleaded guilty to the offence and upon submission of the facts by the state, the court found her with the case to answer and consequently convicted her.
In her submission before sentence Kafumbula asked the court to consider giving the suspect a stiffer sentence saying that people like Veronica are the ones who are contributing to the bad behavior of the youths.
“Giving such people a stiffer sentence can be one way of protecting our children” Kafumbula said.
In her mitigation, the suspect Veronica Mwala asked for forgiveness saying she was doing this because of poverty and that she has five children to look after. She said the father of the children divorced her and she is the only parent who looks after them.
Passing judgment, Second Grade Magistrate Victor Sibu conquered with the state that people like Veronica are contributing to the bad behavior of the youths.
He said a lot of children are behaving strangely these days because of dangerous drugs like Indian hemp.
The Magistrate  therefore said the suspect deserved a stiffer sentence and then ordered her to pay a fine of K60, 000.00 and in default serve a 2 months custodial sentence.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
BalakaIndian hempNkhotakota",22/01/2015,"fine, possess, order, pay, serve, find, know, hide, tell, find, contain, weigh, read, travel, head, search, discover, have, dry, contain, tell, plead, find, answer, convict, ask, consider, give, say, contribute, give, protect, say, ask, say, do, have, look, say, divorce, look, pass, conquer, contribute, say, behave, say, deserve, order, pay, serve, care",62.5 kilograms,,,,,,,,,
https://www.nyasatimes.com/2-malawi-army-soldiers-arrested-over-indian-hemp/,www.nyasatimes.com,hemp,"2 Malawi army soldiers arrested over Indian hempDecember 23, 2014 Anastazio Mpumulo 47 CommentsTwo Malawi Defence Force (MDF) private soldiers are in Nkhotakota Police custody after eing arrested  for allegedly being found in possession of Indian Hemp locally known as Chamba without license.
Indian hemp’s narcotic relative, also known to users as Malawi gold, is so popular
Nkhotakota Police Spokesperson Williams Kaponda said the arrest occurred on Saturday. He identified the soldiers as Grey Chimbulumata, 26, from Parachute Battalion and Mike Jusab, 25, from Mafco Barracks.
“The hemp traffickers came at Kaombe Police Roadblock with an intention to find a lift to Salima. While there, police got suspicious of their movements which prompted the police to search in their travelling bags.
“Following the search, it was discovered that their travelling bags contained the illicit drug and police instantly arrested the two,” he said.
Chimbulumata, 26, hails from Mponela village, T/A Kamwana in Dowa while Mike Jusab, 25, hails from Jemusani Village, T/A Kapeni in Blantyre.
Women with Chamba nabbed
In a related development, police in Nkhotakota have arrested three women for the same offence.
Kaponda said the three who were travelling from Dwangwa to Ntcheu got arrested on Friday, at Kaombe Police Roadblock after a massive search in the motor vehicle they were traveling in.
He said the three who boarded a Toyota Passo registration number IT 2400 driven by Emmanuel Chiwaya had several travelling bags which contained the illicit drug totaling to 32 kilograms.
“When the motor vehicle stopped at the roadblock for a search, it later transpired that the travelling bags contained Indian hemp.
“Chiwaya who was in transit from Tanzania to Blantyre told the police that the travelling bags belonged to the three women who boarded his motor vehicle at Dwangwa. The three women failed to produce a licence and the police immediately arrested them,” Kaponda said.
The suspects include Milliam Chafera, 30, Cecelia Nkolimbo 20 and Maria Winstone, 22, all from Mphandazaola Village, T/A Makwangwala in Ntcheu.
The police have charged the five suspects with possession of Cannabis Sativa without license.-Mana
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
Indian hempMalawi Defence ForceNkhotakota",23/12/2014,"arrest, arrest, find, know, know, say, occur, identify, come, find, get, prompt, search, travel, follow, discover, travel, contain, arrest, say, hail, hail, nab, arrest, say, travel, arrest, travel, say, board, drive, have, travel, contain, total, stop, transpire, travel, contain, tell, travel, belong, board, fail, produce, arrest, say, include, charge, care",32 kilograms,,,,,,,,,
https://www.nyasatimes.com/malawi-woman-arrested-for-possessing-indian-hemp/,www.nyasatimes.com,hemp,"Malawi woman arrested for possessing Indian hempDecember 2, 2014 Harry Chibwe -Nyasa Times 21 CommentsPolice at Chingeni road block in Malawi’s Eastern district of Balaka are keeping in custody a 30 year old woman they arrested Monday night for allegedly found with Indian hemp weighing approximately 120 kilograms.
Hemp the woman hid in the baskets
The arrest comes six days after the Police at the same road block arrested a Zomba based man for being found with Indian hemp.
Balaka police spokesperson sub-inspector Joseph Sauka says the suspect Veronica Mwale hid  the Indian hemp in two big baskets.
“The suspect was travelling to Blantyre from Nkhotakota in a 7 tonner lorry registration number BP 1870 of Visionary Ideas which carried planks.
“Upon arrival at Chingeni road block, the officers found the two baskets full of loose Canabis sativa commonly known as Indian hemp weighing approximately 120 kilograms and was covered by dried fish and tied in mosquito net.
“Upon investigations, the officer discovered that the cannabis sativa belonged to the suspect Veronica Mwale,” says Sauka.
Meanwhile, the suspect is in Police custody waiting to appear before court where she will answer a case of being found in possession of Canabis Sativa without licence contrary to regulation 19(1) as read with section 4(a) of Dangerous Drug Act.
Veronica Mwala comes from Timeyo village, Traditional Authority Mkhwala in Nkhotakota district.
Balaka Police Station Community Policing Coordinator Inspector Kennedy Langwani, says the Police in the district is strengthening security in the district ahead of Christmas and New Year festivities so that the season should be crime free and this is just the beginning of tightening security.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
BalakaIndian hempMalawi Police",02/12/2014,"arrest, possess, keep, arrest, find, weigh, hide, come, arrest, base, find, say, hide, travel, carry, find, know, weigh, cover, dry, tie, discover, belong, say, wait, appear, answer, find, read, come, say, strengthen, tighten, care",approximately 120 kilograms approximately 120 kilograms,,,,,,,,,
https://www.nyasatimes.com/police-recovers-50kgs-indian-hemp-at-chingeni-roadblock/,www.nyasatimes.com,hemp,"Police recovers 50kgs Indian hemp at Chingeni roadblockNovember 30, 2014 Harry Chibwe -Nyasa Times 38 CommentsPolice at Chingeni Road Block in Malawi’s eastern district of Balaka  have arrested a 30 year old man for allegedly being found in possession of Indian hemp which was packed in an expand suitcase in a bus.
Indian Hemp impounded in Balaka
The Road Block Coordinator Assistant Superintendent Anitta Njanji, says the suspect Stewart M’dala was traveling to Zomba in a bus registration number BR 5967 belonging to National bus Company.
“Upon arrival at Chingeni road block, the officers found an expand suitcase containing loose Canabis sativa commonly known as Indian hemp weighing approximately 50 kilograms. Upon investigations, the officer discovered that the cannabis sativa belonged to the suspect Stewart M’dala,” says Njanji.
He says the suspect is in police custody waiting to appear before court where he will answer a case of being found in possession of Canabis Sativa without licence contrary to regulation 19(1) as read with section 4(a) of Dangerous Drug Act.
Stewart M’dala comes from Robertson village, Traditional Authority Mlumbe in Zomba district.
Last week police at the same road block also recovered a ‘check bag’ full of Indian hemp in a Premier Coach which was heading Blantyre from Mzuzu via Zalewa.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
BalakaIndian hempMalawi Police",30/11/2014,"recover, arrest, find, pack, impound, say, travel, belong, find, contain, know, weigh, discover, belong, say, say, wait, appear, answer, find, read, come, recover, head, care",approximately 50 kilograms,,,,,,,,,
https://www.nyasatimes.com/malawi-prison-warders-arrested-for-selling-indian-hemp-to-inmates/,www.nyasatimes.com,hemp,"Malawi Prison warders arrested for selling Indian hemp to inmatesOctober 19, 2013 Nyasa Times 15 CommentsPolice in Blantyre have arrested two Chichiri Prison warders, Wilfred Makuwila and Dickson Mtungama for selling Indian hemp (Chamba) to inmates.
Southern Region Police Publicist, Nicholas Gondwa told Nyasa Times, the two confessed to have committed the crime when interrogated, but could not divulge where they source the narcotic drug.
Gondwa said Makuwila 29, and Mtungama 32 were arrested on Friday (October 18th) after one of the inmates, Moses White was found in possession of about 1 kilogram of Indian hemp.
“On Friday October 18, 2013 Chichiri prison station officer senior superintendent E. Chisi caught convicted prisoner, Moses White with three packets of loose indian hemp weighing about 1kg, and the matter was reported to police.
Gondwa: Police keeping suspects in custody
“When interviewed, White said he got the hemp from Makuwila who later confessed to have gotten it from his boss, Mtungama,” explained Gondwa.
Gondwa added that the law-enforcers have found 86 brand new blankets in Mtungama’s house during a search.
Police investigations revealed that the blankets belonged to the prison department and were to be distributed to the prisoners.
“Chichiri Prison stores clerk has identified the blankets. And Mtungama confessed to have been buying them from the inmates; for what reasons, we don’t know yet”.
Mtungama is expected to answer two charges of theft by public servant and possession of Indian hemp. While Makuwila will be charged with theft by public servant.
The two are meanwhile in Soche Police custody waiting for court trial where it will be determined on whether to be granted bail or put on remand at Chichiri Prison.
Wilfred Makuwila hails from Zalengela village in Traditional Authority Ganya in Ntcheu while Dickson Machilika is from Machilika village, T/A Kumtumanje in Zomba.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
Indian hempprisons",19/10/2013,"arrest, sell, arrest, sell, inmate, tell, confess, commit, interrogate, divulge, source, say, arrest, find, catch, convict, weigh, report, keep, interview, say, get, confess, get, explain, add, find, reveal, belong, distribute, identify, confess, buy, know, expect, answer, charge, wait, determine, grant, put, hail, care",about 1 kilogram about 1kg,,,,,,,,,
https://www.nyasatimes.com/malawi-police-bursts-drugs-cartel/,www.nyasatimes.com,Cannabis,"Malawi Police bursts drugs cartelJanuary 12, 2013 Nyasa Times 16 CommentsPolice in Malawi’s southern district of  Balaka are keeping in custody three people for allegedly being found in possession of Cannabis Sativa commonly known as Indian hemp without licence.
Balaka police spokesperson Joseph Sauka told Nyasa Times that the suspects Harry Banda 34, George Chapotela 26 and Mavuto Phiri 20 were arrested Friday afternoon at Chingeni Roadblock by the Officers who were on duty.
Sauka says Traffic Police Officers were on Traffic checks when they received a tip that these three suspects were trafficking Cannabis Sativa from Kasungu to Blantyre on Ampex Deluxe Coach registration number MN 3.
“The officers went to the road block where they alerted their friends, and when the coach arrived; they managed to recover five big expand suitcases containing the said hemp and arrested the three who were also identified by the conductress as the owners of the bags,” says Sauka.
Cops inspecting bags of impounded cannabis
He says coach was heading Blantyre from Mzuzu via Kasungu – Lilongwe and the suspects were taken from Kasungu buses deport.
“The three are in Police custody and are expected to appear before court soon where they will answer a case of being found in Possession of Cannabis Sativa without licence contrary to regulation 19(1) as read with section 4(a) of Dangerous Drug Act,” says Sauka.
Harry Banda comes from Mwadenje Village, Traditional Authority Chimutu in Lilongwe district and George Chapotela comes from Chimasula village, Traditional Authority Njolomole in Ntcheu district while Mavuto Phiri comes from Juma village, Traditional Authority Wimbe in Kasungu district but they all run their trade at Namiyangu location in Blantyre city.
In a related development, Sauka says last week Police at the same road block recovered a television screen, car radio, and other items which were stolen from Balaka Township and also recovered a laptop computer.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
Indian hempMalawi Police",12/01/2013,"burst, keep, find, know, tell, arrest, say, receive, traffic, go, alert, arrive, manage, recover, contain, say, arrest, identify, say, inspect, say, head, take, deport, expect, appear, answer, find, read, say, come, come, come, run, say, recover, steal, recover, care",,,,,,,,,,
https://www.nyasatimes.com/malawi-police-impounds-200-bags-of-indian-hemp/,www.nyasatimes.com,hemp,"Malawi Police impounds 200 bags of Indian hempOctober 30, 2012 Nyasa Times 6 CommentsMalawi Police at Nkhunga in Dwangwa, Nkhotakota district have impounded 111 bags of Indian hemp each weighing about 50 kilogrammes, the largest cache the law enforcers have ever netted since a series of road blocks have been set up along the Mzuzu to Blantyre Lakeshore road.
This development brings to 201 the number of bags of Indian hemp the Police at Nkhunga have impounded in October alone.
“This is the biggest load to be impounded and as Police we feel our drive to fight drug trafficking and crime in the country is bearing fruits,” Nkhunga Police Station Public relations Officer Labani Makalani said in a statement made available to Nyasa Times on Tuesday.
According to Makalani the 111 bags were confiscated during the night of 29th to 30th October, 2012 when Police received a tip off that some men wanted to traffic the substance from Dwangwa to Blantyre.
Cops inspecting bags of impounded cannabis
“Following this information, a team of Police Officers led by Operations Officer Assistant Superintendant Robert Twalibu mounted an impromptu check point at a certain place along the Dwangwa to Nkhotakota M5 tarmac road.
“At about midnight, they impounded a 10 tonne truck, registration number TO 3825 belonging to W.L. trucking of Thyolo district but the driver and all the occupants managed top escape,” Makalani said.
He said a moment later two men pulled to the scene whilst driving a Toyota vista saloon bearing a Zambian registration number AAQ 5223.
“They told the Officers that they were the owners of the bags and offered bribes to let the truck free but the officers turned down the offer. The Officers then arrested the alleged traffickers,” the Police Publicist said.
The alleged traffickers have been identified as Ali Alan Abdu, aged 42, of Makanjira village, Traditional Authority Katuri in Mangochi district and Harrison Banda, aged 23 years, of Saluti village, Traditional Authority khosolo in Mzimba district.
Police have since charged the duo with Being Found in Possession of Hemp Indian without License under regulation 4A of the Dangerous Drug Regulation as read with section 19(1) of the Dangerous Drug Act.
In a related development Nkhunga Police on October 8th 2012 also impounded 47 bags of Indian hemp which were concealed in an ERF truck registration number PE 2054 which was carrying 31 tons of coal destined for Blantyre.
Police arrested the driver Levi Mpata aged 31, of Kachikumba village, Traditional Authority Mtwalo in Mzimba district. The truck belongs to Mr. Prince Nthambazale of Nthambazale Transport in Mzuzu.
Nkhunga Second Grade Magistrate Court has since slapped Mpata with a 10 year imprisonment with hard labour jail term.
And during the night of the 19th to 20th October, 2012 Nkhunga Police also impounded a truck which had 43 bags of Indian hemp and arrested four suspects in the process
The suspects had creatively concealed the hemp inside bags containing maize and rice husks (Madeya) in order to evade scrutiny at Police check points. The hemp was destined for Blantyre.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
Indian hempNkhotakota",30/10/2012,"impound, impound, weigh, net, set, bring, impound, impound, feel, fight, bear, say, make, accord, confiscate, receive, want, traffic, inspect, follow, lead, mount, impound, belong, manage, say, say, pull, drive, bear, tell, offer, let, turn, arrest, allege, say, allege, identify, charge, find, read, impound, conceal, carry, destine, arrest, age, belong, slap, impound, have, arrest, conceal, contain, evade, destine, care",about 50 kilogrammes 10 tonne 31 tons,,,,,,,,,
https://www.nyasatimes.com/malawi-police-drug-traffickers-in-gun-battle-99-bags-of-indian-hemp-confiscated/,www.nyasatimes.com,hemp,"Malawi Police, drug traffickers in gun-battle: 99 bags of Indian Hemp confiscatedSeptember 25, 2012 Nyasa Times Be the first to commentA “gun battle” between drug traffickers and Police in Nkhotakota broke out on Saturday evening but the law enforcers confiscated 99 bags of 50kilogrmme of narcotic drugs suspected to be Indian Hemp.
The alleged traffickers are still at large after they abandoned the vehicle they used in transporting the drug.
Nkhotakota Police spokesperson Sergeant Kaitano Lubrino confirmed the development in a statement made available to NyasaTimes.
Lubrino said on the material day, the traffickers, who were travelling in a Toyota Hiace registration number PE 2177 bearing an ownership of M. Maulidi of P.O Box 3365 Blantyre, were heading in the direction of Salima Boma from Dwangwa direction along the M5 lakeshore road.
Cops inspecting bags of impounded cannabis
“When they reached Nkhotakota Police roadblock they passed through unsearched by following very closely two other vehicles that where in front of them but later they abandon the vehicle carrying the dangerous drug fearing heavy armed police officers who were chasing them,” the Police Publicist said.
According to the Officer in Charge of the roadblock Sub inspector Andrew Machemba the traffickers did manage to pass through and failed to comply with an order to stop.
“Immediately the Police fired three shots at the Minibus’s fuel tank side but this did not make the traffickers to stop. Fortunately, one of the junior cops manning the roadblock has a car and Police used it in chasing the traffickers whilst shooting in the air to stop the driver but he didn’t.
“But after about 15 kilometers of cat and mouse chase, Police found the alleged Minibus abandoned in the bush besides the M5 road and the traffickers gone,” Lubrino said.
The drug traffickers are reported to have also fired shots.
This is a second time Police in the district have seized large amounts of Chamba. Earleir this year the Court there fined two men K400 000.00 each or in default to serve a 7 years jail after it found them guilty for being found in possession of 52 bags of Indian hemp without licence.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
Indian hempMalawi Police",25/09/2012,"break, confiscate, suspect, allege, abandon, use, transport, confirm, make, say, travel, bear, head, inspect, reach, pass, follow, abandon, carry, fear, chase, say, accord, manage, pass, fail, comply, stop, fire, make, stop, man, have, use, chase, shoot, stop, do, find, allege, abandon, go, say, report, fire, seize, fine, serve, find, find, care",about 15 kilometers,,,,,,,,,
